product,city,date,sales
Electronics,S001,05-15-2022,506
Electronics,S002,05-15-2022,832
Toys,S002,05-15-2022,592
Furniture,S002,05-15-2022,334
Groceries,S002,05-15-2022,530
Clothing,S002,05-15-2022,354
Toys,S003,05-15-2022,491
Groceries,S003,05-15-2022,193
Clothing,S003,05-15-2022,783
Furniture,S003,05-15-2022,508
Electronics,S003,05-15-2022,886
Furniture,S004,05-15-2022,130
Toys,S004,05-15-2022,76
Groceries,S004,05-15-2022,896
Clothing,S004,05-15-2022,824
Electronics,S004,05-15-2022,415
Clothing,S005,05-15-2022,1225
Groceries,S005,05-15-2022,714
Furniture,S005,05-15-2022,272
Electronics,S005,05-15-2022,301
Toys,S005,05-15-2022,208
Groceries,S001,05-16-2022,680
Furniture,S001,05-16-2022,940
Clothing,S001,05-16-2022,381
Electronics,S001,05-16-2022,244
Toys,S001,05-16-2022,176
Furniture,S002,05-16-2022,802
Groceries,S002,05-16-2022,904
Clothing,S002,05-16-2022,61
Toys,S002,05-16-2022,1168
Electronics,S002,05-16-2022,356
Clothing,S003,05-16-2022,1238
Electronics,S003,05-16-2022,504
Furniture,S003,05-16-2022,704
Toys,S003,05-16-2022,266
Groceries,S003,05-16-2022,663
Toys,S004,05-16-2022,765
Electronics,S004,05-16-2022,491
Clothing,S004,05-16-2022,324
Groceries,S004,05-16-2022,325
Furniture,S004,05-16-2022,949
Electronics,S005,05-16-2022,602
Furniture,S005,05-16-2022,725
Toys,S005,05-16-2022,855
Clothing,S005,05-16-2022,813
Electronics,S001,05-17-2022,782
Groceries,S001,05-17-2022,763
Toys,S001,05-17-2022,244
Clothing,S001,05-17-2022,752
Furniture,S001,05-17-2022,361
Clothing,S002,05-17-2022,1422
Electronics,S002,05-17-2022,100
Groceries,S002,05-17-2022,487
Furniture,S002,05-17-2022,230
Toys,S002,05-17-2022,9
Clothing,S003,05-17-2022,219
Toys,S003,05-17-2022,1234
Furniture,S003,05-17-2022,930
Groceries,S003,05-17-2022,456
Electronics,S003,05-17-2022,410
Clothing,S004,05-17-2022,365
Electronics,S004,05-17-2022,584
Toys,S004,05-17-2022,798
Groceries,S004,05-17-2022,516
Furniture,S004,05-17-2022,495
Electronics,S005,05-17-2022,770
Furniture,S005,05-17-2022,573
Toys,S005,05-17-2022,465
Groceries,S005,05-17-2022,423
Clothing,S005,05-17-2022,1075
Toys,S001,05-18-2022,1045
Clothing,S001,05-18-2022,223
Furniture,S001,05-18-2022,285
Electronics,S001,05-18-2022,565
Groceries,S001,05-18-2022,732
Electronics,S002,05-18-2022,662
Furniture,S002,05-18-2022,740
Groceries,S002,05-18-2022,475
Clothing,S002,05-18-2022,111
Toys,S002,05-18-2022,639
Electronics,S003,05-18-2022,304
Groceries,S003,05-18-2022,901
Clothing,S003,05-18-2022,53
Furniture,S003,05-18-2022,645
Toys,S003,05-18-2022,303
Electronics,S004,05-18-2022,1382
Toys,S004,05-18-2022,281
Groceries,S004,05-18-2022,434
Clothing,S004,05-18-2022,218
Furniture,S004,05-18-2022,18
Clothing,S005,05-18-2022,1002
Furniture,S005,05-18-2022,441
Groceries,S005,05-18-2022,740
Toys,S005,05-18-2022,1031
Electronics,S005,05-18-2022,650
Clothing,S001,05-19-2022,398
Toys,S001,05-19-2022,481
Electronics,S001,05-19-2022,132
Furniture,S001,05-19-2022,607
Groceries,S001,05-19-2022,937
Clothing,S002,05-19-2022,1109
Toys,S002,05-19-2022,376
Groceries,S002,05-19-2022,410
Furniture,S002,05-19-2022,839
Electronics,S002,05-19-2022,118
Furniture,S003,05-19-2022,768
Groceries,S003,05-19-2022,1096
Clothing,S003,05-19-2022,422
Electronics,S003,05-19-2022,755
Toys,S003,05-19-2022,360
Clothing,S004,05-19-2022,218
Groceries,S004,05-19-2022,864
Furniture,S004,05-19-2022,533
Electronics,S004,05-19-2022,331
Toys,S004,05-19-2022,716
Toys,S005,05-19-2022,938
Clothing,S005,05-19-2022,352
Groceries,S005,05-19-2022,491
Furniture,S005,05-19-2022,197
Electronics,S005,05-19-2022,37
Groceries,S001,05-20-2022,595
Electronics,S001,05-20-2022,329
Furniture,S001,05-20-2022,499
Toys,S001,05-20-2022,654
Groceries,S002,05-20-2022,460
Toys,S002,05-20-2022,345
Furniture,S002,05-20-2022,222
Electronics,S002,05-20-2022,603
Clothing,S002,05-20-2022,434
Groceries,S003,05-20-2022,892
Electronics,S003,05-20-2022,378
Clothing,S003,05-20-2022,350
Toys,S003,05-20-2022,725
Furniture,S003,05-20-2022,889
Electronics,S004,05-20-2022,499
Furniture,S004,05-20-2022,294
Clothing,S004,05-20-2022,273
Groceries,S004,05-20-2022,895
Toys,S004,05-20-2022,385
Electronics,S005,05-20-2022,871
Clothing,S005,05-20-2022,1066
Furniture,S005,05-20-2022,476
Toys,S005,05-20-2022,78
Groceries,S005,05-20-2022,582
Clothing,S001,05-21-2022,433
Electronics,S001,05-21-2022,428
Groceries,S001,05-21-2022,295
Furniture,S001,05-21-2022,451
Toys,S001,05-21-2022,451
Electronics,S002,05-21-2022,542
Toys,S002,05-21-2022,899
Furniture,S002,05-21-2022,785
Clothing,S002,05-21-2022,370
Groceries,S002,05-21-2022,244
Furniture,S003,05-21-2022,1042
Toys,S003,05-21-2022,749
Groceries,S003,05-21-2022,583
Clothing,S003,05-21-2022,550
Electronics,S003,05-21-2022,468
Electronics,S004,05-21-2022,866
Clothing,S004,05-21-2022,272
Groceries,S004,05-21-2022,108
Toys,S004,05-21-2022,1095
Furniture,S004,05-21-2022,347
Toys,S005,05-21-2022,698
Groceries,S005,05-21-2022,289
Furniture,S005,05-21-2022,354
Electronics,S005,05-21-2022,280
Clothing,S005,05-21-2022,207
Furniture,S001,05-22-2022,702
Electronics,S001,05-22-2022,802
Clothing,S001,05-22-2022,125
Toys,S001,05-22-2022,109
Groceries,S001,05-22-2022,606
Electronics,S002,05-22-2022,849
Clothing,S002,05-22-2022,1092
Groceries,S002,05-22-2022,727
Furniture,S002,05-22-2022,518
Toys,S002,05-22-2022,313
Furniture,S003,05-22-2022,499
Toys,S003,05-22-2022,579
Electronics,S003,05-22-2022,946
Clothing,S003,05-22-2022,471
Groceries,S003,05-22-2022,210
Electronics,S004,05-22-2022,880
Toys,S004,05-22-2022,414
Clothing,S004,05-22-2022,1072
Furniture,S004,05-22-2022,394
Groceries,S004,05-22-2022,654
Electronics,S005,05-22-2022,345
Clothing,S005,05-22-2022,1253
Furniture,S005,05-22-2022,293
Toys,S005,05-22-2022,396
Groceries,S005,05-22-2022,312
Clothing,S001,05-23-2022,66
Toys,S001,05-23-2022,996
Electronics,S001,05-23-2022,185
Furniture,S001,05-23-2022,1023
Groceries,S001,05-23-2022,641
Furniture,S002,05-23-2022,878
Electronics,S002,05-23-2022,922
Groceries,S002,05-23-2022,118
Clothing,S002,05-23-2022,306
Toys,S002,05-23-2022,46
Electronics,S003,05-23-2022,350
Clothing,S003,05-23-2022,462
Groceries,S003,05-23-2022,307
Toys,S003,05-23-2022,400
Furniture,S003,05-23-2022,956
Groceries,S004,05-23-2022,779
Toys,S004,05-23-2022,746
Clothing,S004,05-23-2022,579
Electronics,S004,05-23-2022,316
Furniture,S004,05-23-2022,535
Groceries,S005,05-23-2022,420
Toys,S005,05-23-2022,89
Clothing,S005,05-23-2022,265
Furniture,S005,05-23-2022,698
Electronics,S005,05-23-2022,482
Clothing,S001,05-24-2022,817
Toys,S001,05-24-2022,654
Groceries,S001,05-24-2022,1078
Electronics,S001,05-24-2022,204
Furniture,S001,05-24-2022,192
Toys,S002,05-24-2022,847
Furniture,S002,05-24-2022,297
Electronics,S002,05-24-2022,894
Groceries,S002,05-24-2022,596
Clothing,S002,05-24-2022,155
Toys,S003,05-24-2022,412
Clothing,S003,05-24-2022,394
Electronics,S003,05-24-2022,1024
Groceries,S003,05-24-2022,669
Furniture,S003,05-24-2022,174
Groceries,S004,05-24-2022,687
Clothing,S004,05-24-2022,752
Furniture,S004,05-24-2022,460
Electronics,S004,05-24-2022,592
Toys,S004,05-24-2022,354
Groceries,S005,05-24-2022,914
Electronics,S005,05-24-2022,395
Clothing,S005,05-24-2022,154
Toys,S005,05-24-2022,310
Furniture,S005,05-24-2022,461
Toys,S001,05-25-2022,425
Furniture,S001,05-25-2022,613
Groceries,S001,05-25-2022,176
Clothing,S001,05-25-2022,251
Electronics,S001,05-25-2022,1490
Furniture,S002,05-25-2022,838
Electronics,S002,05-25-2022,381
Clothing,S002,05-25-2022,1274
Toys,S002,05-25-2022,335
Groceries,S002,05-25-2022,224
Electronics,S003,05-25-2022,482
Toys,S003,05-25-2022,944
Groceries,S003,05-25-2022,512
Furniture,S003,05-25-2022,459
Clothing,S003,05-25-2022,247
Electronics,S004,05-25-2022,1113
Clothing,S004,05-25-2022,1054
Toys,S004,05-25-2022,476
Groceries,S004,05-25-2022,383
Furniture,S004,05-25-2022,283
Toys,S005,05-25-2022,260
Furniture,S005,05-25-2022,452
Electronics,S005,05-25-2022,512
Groceries,S005,05-25-2022,371
Clothing,S005,05-25-2022,270
Clothing,S001,05-26-2022,310
Electronics,S001,05-26-2022,441
Toys,S001,05-26-2022,680
Furniture,S001,05-26-2022,237
Groceries,S001,05-26-2022,938
Clothing,S002,05-26-2022,588
Electronics,S002,05-26-2022,449
Toys,S002,05-26-2022,735
Groceries,S002,05-26-2022,330
Furniture,S002,05-26-2022,327
Clothing,S003,05-26-2022,1088
Toys,S003,05-26-2022,997
Groceries,S003,05-26-2022,580
Furniture,S003,05-26-2022,676
Electronics,S003,05-26-2022,289
Electronics,S004,05-26-2022,447
Clothing,S004,05-26-2022,1074
Furniture,S004,05-26-2022,625
Toys,S004,05-26-2022,630
Groceries,S004,05-26-2022,147
Furniture,S005,05-26-2022,741
Clothing,S005,05-26-2022,1147
Toys,S005,05-26-2022,114
Groceries,S005,05-26-2022,477
Electronics,S005,05-26-2022,883
Furniture,S001,05-27-2022,547
Toys,S001,05-27-2022,266
Groceries,S001,05-27-2022,465
Electronics,S001,05-27-2022,540
Clothing,S001,05-27-2022,110
Toys,S002,05-27-2022,334
Clothing,S002,05-27-2022,232
Electronics,S002,05-27-2022,532
Groceries,S002,05-27-2022,934
Furniture,S002,05-27-2022,456
Electronics,S003,05-27-2022,570
Groceries,S003,05-27-2022,563
Clothing,S003,05-27-2022,565
Furniture,S003,05-27-2022,749
Toys,S003,05-27-2022,570
Groceries,S004,05-27-2022,320
Electronics,S004,05-27-2022,747
Toys,S004,05-27-2022,575
Clothing,S004,05-27-2022,701
Furniture,S004,05-27-2022,390
Clothing,S005,05-27-2022,333
Toys,S005,05-27-2022,731
Electronics,S005,05-27-2022,445
Groceries,S005,05-27-2022,1001
Furniture,S005,05-27-2022,177
Toys,S001,05-28-2022,928
Furniture,S001,05-28-2022,380
Electronics,S001,05-28-2022,860
Groceries,S001,05-28-2022,515
Clothing,S001,05-28-2022,126
Groceries,S002,05-28-2022,734
Clothing,S002,05-28-2022,258
Furniture,S002,05-28-2022,725
Toys,S002,05-28-2022,120
Electronics,S002,05-28-2022,802
Clothing,S003,05-28-2022,975
Groceries,S003,05-28-2022,478
Electronics,S003,05-28-2022,319
Furniture,S003,05-28-2022,338
Toys,S003,05-28-2022,11
Furniture,S004,05-28-2022,631
Groceries,S004,05-28-2022,610
Clothing,S004,05-28-2022,8
Electronics,S004,05-28-2022,833
Toys,S004,05-28-2022,157
Toys,S005,05-28-2022,770
Furniture,S005,05-28-2022,699
Clothing,S005,05-28-2022,158
Electronics,S005,05-28-2022,472
Groceries,S005,05-28-2022,76
Furniture,S001,05-29-2022,1001
Electronics,S001,05-29-2022,307
Groceries,S001,05-29-2022,819
Toys,S001,05-29-2022,601
Clothing,S001,05-29-2022,286
Groceries,S002,05-29-2022,168
Clothing,S002,05-29-2022,659
Furniture,S002,05-29-2022,477
Toys,S002,05-29-2022,316
Electronics,S002,05-29-2022,155
Furniture,S003,05-29-2022,1134
Clothing,S003,05-29-2022,133
Toys,S003,05-29-2022,347
Groceries,S003,05-29-2022,688
Furniture,S004,05-29-2022,892
Electronics,S004,05-29-2022,833
Clothing,S004,05-29-2022,573
Groceries,S004,05-29-2022,649
Clothing,S005,05-29-2022,1129
Groceries,S005,05-29-2022,1112
Toys,S005,05-29-2022,336
Furniture,S005,05-29-2022,331
Electronics,S005,05-29-2022,163
Toys,S001,05-30-2022,876
Clothing,S001,05-30-2022,277
Groceries,S001,05-30-2022,189
Electronics,S001,05-30-2022,571
Furniture,S001,05-30-2022,623
Clothing,S002,05-30-2022,256
Furniture,S002,05-30-2022,625
Electronics,S002,05-30-2022,544
Toys,S002,05-30-2022,315
Groceries,S002,05-30-2022,390
Electronics,S003,05-30-2022,1200
Clothing,S003,05-30-2022,183
Toys,S003,05-30-2022,1052
Furniture,S003,05-30-2022,386
Groceries,S003,05-30-2022,136
Furniture,S004,05-30-2022,452
Electronics,S004,05-30-2022,1523
Groceries,S004,05-30-2022,916
Clothing,S004,05-30-2022,178
Toys,S004,05-30-2022,497
Electronics,S005,05-30-2022,250
Furniture,S005,05-30-2022,982
Clothing,S005,05-30-2022,453
Groceries,S005,05-30-2022,650
Clothing,S001,05-31-2022,433
Electronics,S001,05-31-2022,201
Groceries,S001,05-31-2022,552
Toys,S001,05-31-2022,809
Furniture,S001,05-31-2022,640
Electronics,S002,05-31-2022,239
Toys,S002,05-31-2022,489
Clothing,S002,05-31-2022,248
Groceries,S002,05-31-2022,317
Furniture,S002,05-31-2022,656
Furniture,S003,05-31-2022,165
Electronics,S003,05-31-2022,119
Groceries,S003,05-31-2022,1429
Toys,S003,05-31-2022,81
Clothing,S003,05-31-2022,654
Electronics,S004,05-31-2022,1030
Toys,S004,05-31-2022,437
Clothing,S004,05-31-2022,660
Furniture,S004,05-31-2022,281
Groceries,S004,05-31-2022,130
Toys,S005,05-31-2022,188
Furniture,S005,05-31-2022,888
Electronics,S005,05-31-2022,812
Groceries,S005,05-31-2022,242
Toys,S001,06-01-2022,865
Clothing,S001,06-01-2022,143
Furniture,S001,06-01-2022,457
Electronics,S001,06-01-2022,188
Groceries,S001,06-01-2022,515
Groceries,S002,06-01-2022,842
Clothing,S002,06-01-2022,509
Toys,S002,06-01-2022,711
Electronics,S002,06-01-2022,165
Furniture,S002,06-01-2022,288
Toys,S003,06-01-2022,1043
Furniture,S003,06-01-2022,668
Clothing,S003,06-01-2022,783
Groceries,S003,06-01-2022,231
Electronics,S003,06-01-2022,72
Furniture,S004,06-01-2022,846
Groceries,S004,06-01-2022,782
Toys,S004,06-01-2022,317
Electronics,S004,06-01-2022,425
Clothing,S004,06-01-2022,91
Clothing,S005,06-01-2022,748
Electronics,S005,06-01-2022,1533
Toys,S005,06-01-2022,717
Groceries,S005,06-01-2022,103
Furniture,S005,06-01-2022,161
Clothing,S001,06-02-2022,675
Groceries,S001,06-02-2022,434
Toys,S001,06-02-2022,1268
Furniture,S001,06-02-2022,499
Electronics,S001,06-02-2022,42
Clothing,S002,06-02-2022,1046
Electronics,S002,06-02-2022,256
Groceries,S002,06-02-2022,265
Furniture,S002,06-02-2022,177
Toys,S002,06-02-2022,1063
Groceries,S003,06-02-2022,560
Clothing,S003,06-02-2022,782
Electronics,S003,06-02-2022,311
Furniture,S003,06-02-2022,253
Toys,S003,06-02-2022,438
Furniture,S004,06-02-2022,1558
Clothing,S004,06-02-2022,918
Toys,S004,06-02-2022,375
Groceries,S004,06-02-2022,368
Clothing,S005,06-02-2022,634
Electronics,S005,06-02-2022,574
Groceries,S005,06-02-2022,132
Furniture,S005,06-02-2022,758
Toys,S005,06-02-2022,636
Clothing,S001,06-03-2022,757
Toys,S001,06-03-2022,1063
Electronics,S001,06-03-2022,187
Groceries,S001,06-03-2022,385
Furniture,S002,06-03-2022,716
Toys,S002,06-03-2022,209
Clothing,S002,06-03-2022,327
Electronics,S002,06-03-2022,848
Groceries,S002,06-03-2022,1144
Toys,S003,06-03-2022,162
Clothing,S003,06-03-2022,1254
Groceries,S003,06-03-2022,382
Electronics,S003,06-03-2022,470
Furniture,S003,06-03-2022,765
Clothing,S004,06-03-2022,1594
Electronics,S004,06-03-2022,303
Toys,S004,06-03-2022,677
Furniture,S004,06-03-2022,139
Groceries,S004,06-03-2022,535
Toys,S005,06-03-2022,470
Furniture,S005,06-03-2022,704
Clothing,S005,06-03-2022,362
Electronics,S005,06-03-2022,252
Groceries,S005,06-03-2022,389
Electronics,S001,06-04-2022,219
Toys,S001,06-04-2022,266
Clothing,S001,06-04-2022,549
Groceries,S001,06-04-2022,404
Furniture,S001,06-04-2022,934
Furniture,S002,06-04-2022,546
Clothing,S002,06-04-2022,741
Groceries,S002,06-04-2022,1231
Electronics,S002,06-04-2022,237
Toys,S002,06-04-2022,50
Furniture,S003,06-04-2022,395
Toys,S003,06-04-2022,2573
Clothing,S003,06-04-2022,332
Groceries,S003,06-04-2022,51
Clothing,S004,06-04-2022,384
Groceries,S004,06-04-2022,150
Toys,S004,06-04-2022,531
Furniture,S004,06-04-2022,157
Electronics,S004,06-04-2022,411
Electronics,S005,06-04-2022,771
Furniture,S005,06-04-2022,419
Clothing,S005,06-04-2022,102
Groceries,S005,06-04-2022,1061
Toys,S005,06-04-2022,140
Groceries,S001,06-05-2022,500
Toys,S001,06-05-2022,155
Furniture,S001,06-05-2022,234
Clothing,S001,06-05-2022,346
Electronics,S001,06-05-2022,294
Electronics,S002,06-05-2022,342
Furniture,S002,06-05-2022,570
Clothing,S002,06-05-2022,835
Groceries,S002,06-05-2022,383
Toys,S002,06-05-2022,600
Clothing,S003,06-05-2022,507
Electronics,S003,06-05-2022,608
Furniture,S003,06-05-2022,730
Toys,S003,06-05-2022,470
Groceries,S003,06-05-2022,895
Groceries,S004,06-05-2022,455
Clothing,S004,06-05-2022,996
Electronics,S004,06-05-2022,1568
Furniture,S004,06-05-2022,215
Toys,S004,06-05-2022,261
Toys,S005,06-05-2022,266
Electronics,S005,06-05-2022,223
Furniture,S005,06-05-2022,119
Groceries,S005,06-05-2022,1884
Clothing,S005,06-05-2022,595
Furniture,S001,06-06-2022,113
Clothing,S001,06-06-2022,1131
Groceries,S001,06-06-2022,537
Toys,S001,06-06-2022,319
Electronics,S001,06-06-2022,146
Furniture,S002,06-06-2022,431
Clothing,S002,06-06-2022,981
Groceries,S002,06-06-2022,812
Toys,S002,06-06-2022,149
Electronics,S002,06-06-2022,468
Clothing,S003,06-06-2022,223
Electronics,S003,06-06-2022,1077
Toys,S003,06-06-2022,461
Groceries,S003,06-06-2022,384
Furniture,S003,06-06-2022,273
Groceries,S004,06-06-2022,442
Clothing,S004,06-06-2022,435
Toys,S004,06-06-2022,1239
Furniture,S004,06-06-2022,647
Electronics,S004,06-06-2022,156
Clothing,S005,06-06-2022,366
Toys,S005,06-06-2022,790
Furniture,S005,06-06-2022,532
Electronics,S005,06-06-2022,137
Groceries,S005,06-06-2022,475
Groceries,S001,06-07-2022,493
Clothing,S001,06-07-2022,245
Furniture,S001,06-07-2022,948
Electronics,S001,06-07-2022,410
Toys,S001,06-07-2022,708
Furniture,S002,06-07-2022,571
Groceries,S002,06-07-2022,320
Electronics,S002,06-07-2022,172
Toys,S002,06-07-2022,392
Clothing,S002,06-07-2022,511
Toys,S003,06-07-2022,918
Clothing,S003,06-07-2022,504
Furniture,S003,06-07-2022,1037
Electronics,S003,06-07-2022,397
Groceries,S003,06-07-2022,427
Groceries,S004,06-07-2022,725
Furniture,S004,06-07-2022,796
Electronics,S004,06-07-2022,144
Clothing,S004,06-07-2022,825
Toys,S004,06-07-2022,158
Clothing,S005,06-07-2022,306
Groceries,S005,06-07-2022,817
Toys,S005,06-07-2022,671
Furniture,S005,06-07-2022,602
Electronics,S005,06-07-2022,448
Groceries,S001,06-08-2022,131
Clothing,S001,06-08-2022,728
Furniture,S001,06-08-2022,347
Electronics,S001,06-08-2022,746
Toys,S001,06-08-2022,382
Groceries,S002,06-08-2022,1085
Electronics,S002,06-08-2022,293
Furniture,S002,06-08-2022,325
Clothing,S002,06-08-2022,403
Toys,S002,06-08-2022,435
Groceries,S003,06-08-2022,791
Electronics,S003,06-08-2022,652
Furniture,S003,06-08-2022,276
Clothing,S003,06-08-2022,917
Toys,S003,06-08-2022,120
Groceries,S004,06-08-2022,790
Electronics,S004,06-08-2022,711
Clothing,S004,06-08-2022,685
Furniture,S004,06-08-2022,304
Toys,S004,06-08-2022,280
Electronics,S005,06-08-2022,554
Toys,S005,06-08-2022,805
Clothing,S005,06-08-2022,462
Furniture,S005,06-08-2022,590
Groceries,S005,06-08-2022,330
Toys,S001,06-09-2022,716
Clothing,S001,06-09-2022,503
Furniture,S001,06-09-2022,234
Electronics,S001,06-09-2022,284
Groceries,S001,06-09-2022,702
Furniture,S002,06-09-2022,1054
Toys,S002,06-09-2022,346
Clothing,S002,06-09-2022,29
Electronics,S002,06-09-2022,573
Groceries,S002,06-09-2022,254
Toys,S003,06-09-2022,669
Groceries,S003,06-09-2022,491
Electronics,S003,06-09-2022,588
Furniture,S003,06-09-2022,629
Clothing,S003,06-09-2022,348
Furniture,S004,06-09-2022,1116
Groceries,S004,06-09-2022,716
Clothing,S004,06-09-2022,522
Electronics,S004,06-09-2022,281
Toys,S004,06-09-2022,73
Toys,S005,06-09-2022,211
Furniture,S005,06-09-2022,412
Electronics,S005,06-09-2022,74
Clothing,S005,06-09-2022,468
Groceries,S005,06-09-2022,708
Clothing,S001,06-10-2022,566
Electronics,S001,06-10-2022,653
Groceries,S001,06-10-2022,412
Toys,S001,06-10-2022,543
Furniture,S001,06-10-2022,498
Clothing,S002,06-10-2022,218
Electronics,S002,06-10-2022,478
Toys,S002,06-10-2022,1201
Groceries,S002,06-10-2022,703
Furniture,S002,06-10-2022,226
Groceries,S003,06-10-2022,629
Furniture,S003,06-10-2022,1030
Clothing,S003,06-10-2022,401
Toys,S003,06-10-2022,524
Electronics,S003,06-10-2022,478
Furniture,S004,06-10-2022,773
Electronics,S004,06-10-2022,323
Clothing,S004,06-10-2022,384
Toys,S004,06-10-2022,656
Groceries,S004,06-10-2022,160
Furniture,S005,06-10-2022,393
Clothing,S005,06-10-2022,1700
Electronics,S005,06-10-2022,448
Groceries,S005,06-10-2022,844
Toys,S005,06-10-2022,40
Groceries,S001,06-11-2022,657
Toys,S001,06-11-2022,413
Furniture,S001,06-11-2022,672
Clothing,S001,06-11-2022,353
Electronics,S001,06-11-2022,468
Clothing,S002,06-11-2022,1112
Groceries,S002,06-11-2022,841
Furniture,S002,06-11-2022,25
Toys,S002,06-11-2022,839
Electronics,S002,06-11-2022,220
Furniture,S003,06-11-2022,546
Clothing,S003,06-11-2022,757
Electronics,S003,06-11-2022,198
Toys,S003,06-11-2022,822
Groceries,S003,06-11-2022,982
Toys,S004,06-11-2022,1013
Groceries,S004,06-11-2022,703
Clothing,S004,06-11-2022,260
Furniture,S004,06-11-2022,190
Electronics,S005,06-11-2022,643
Furniture,S005,06-11-2022,84
Groceries,S005,06-11-2022,460
Clothing,S005,06-11-2022,606
Toys,S005,06-11-2022,423
Clothing,S001,06-12-2022,654
Groceries,S001,06-12-2022,666
Toys,S001,06-12-2022,406
Electronics,S001,06-12-2022,312
Furniture,S001,06-12-2022,60
Electronics,S002,06-12-2022,885
Furniture,S002,06-12-2022,388
Toys,S002,06-12-2022,680
Groceries,S002,06-12-2022,192
Clothing,S002,06-12-2022,805
Furniture,S003,06-12-2022,461
Toys,S003,06-12-2022,727
Groceries,S003,06-12-2022,428
Electronics,S003,06-12-2022,48
Clothing,S003,06-12-2022,662
Toys,S004,06-12-2022,874
Clothing,S004,06-12-2022,81
Furniture,S004,06-12-2022,182
Groceries,S004,06-12-2022,274
Electronics,S004,06-12-2022,535
Furniture,S005,06-12-2022,301
Toys,S005,06-12-2022,138
Electronics,S005,06-12-2022,1029
Clothing,S005,06-12-2022,751
Groceries,S005,06-12-2022,26
Electronics,S001,06-13-2022,1259
