product,city,date,sales,discount_pct,weather_condition,is_holiday,seasonality
Groceries,Mumbai,07-26-2022,195,20,Sunny,1,Autumn
Clothing,Mumbai,07-26-2022,27,20,Cloudy,0,Autumn
Toys,Mumbai,07-26-2022,167,5,Rainy,0,Spring
Groceries,Mumbai,07-26-2022,10,5,Snowy,0,Winter
Clothing,Mumbai,07-26-2022,62,10,Rainy,0,Autumn
Toys,Mumbai,07-26-2022,389,10,Cloudy,0,Spring
Groceries,Mumbai,07-26-2022,10,15,Sunny,1,Summer
Clothing,Mumbai,07-26-2022,25,15,Snowy,0,Autumn
Groceries,Bangalore,07-26-2022,28,5,Sunny,0,Autumn
Groceries,Bangalore,07-26-2022,362,10,Rainy,0,Summer
Clothing,Bangalore,07-26-2022,226,15,Rainy,0,Summer
Toys,Bangalore,07-26-2022,58,20,Sunny,0,Summer
Clothing,Bangalore,07-26-2022,449,10,Sunny,0,Summer
Groceries,Bangalore,07-26-2022,63,20,Sunny,0,Summer
Toys,Bangalore,07-26-2022,128,20,Cloudy,1,Summer
Groceries,Bangalore,07-26-2022,191,5,Rainy,0,Summer
Clothing,Bangalore,07-26-2022,67,0,Sunny,1,Winter
Toys,Bangalore,07-26-2022,111,15,Sunny,0,Summer
Toys,Bangalore,07-26-2022,104,5,Sunny,1,Summer
Groceries,Bangalore,07-26-2022,127,15,Sunny,1,Winter
Groceries,Bangalore,07-26-2022,49,20,Cloudy,1,Autumn
Toys,Bangalore,07-26-2022,69,5,Rainy,0,Winter
Clothing,Delhi,07-27-2022,266,15,Snowy,1,Summer
Toys,Delhi,07-27-2022,25,0,Cloudy,0,Spring
Toys,Delhi,07-27-2022,151,10,Rainy,0,Winter
Clothing,Delhi,07-27-2022,120,15,Rainy,1,Summer
Clothing,Delhi,07-27-2022,71,15,Snowy,1,Winter
Clothing,Delhi,07-27-2022,133,15,Snowy,1,Summer
Groceries,Delhi,07-27-2022,3,20,Cloudy,1,Autumn
Toys,Delhi,07-27-2022,272,10,Rainy,0,Spring
Clothing,Delhi,07-27-2022,312,0,Cloudy,0,Winter
Clothing,Delhi,07-27-2022,5,15,Cloudy,0,Winter
Toys,Delhi,07-27-2022,305,0,Rainy,1,Summer
Groceries,Delhi,07-27-2022,6,15,Cloudy,1,Autumn
Groceries,Delhi,07-27-2022,178,15,Cloudy,0,Winter
Groceries,Mumbai,07-27-2022,146,0,Rainy,0,Summer
Clothing,Mumbai,07-27-2022,33,10,Sunny,0,Spring
Toys,Mumbai,07-27-2022,83,20,Rainy,1,Summer
Toys,Mumbai,07-27-2022,262,20,Sunny,1,Winter
Clothing,Mumbai,07-27-2022,226,20,Sunny,0,Spring
Groceries,Mumbai,07-27-2022,51,5,Snowy,1,Winter
Toys,Mumbai,07-27-2022,455,20,Rainy,0,Summer
Clothing,Mumbai,07-27-2022,252,0,Snowy,1,Autumn
Toys,Mumbai,07-27-2022,141,0,Rainy,0,Summer
Clothing,Mumbai,07-27-2022,65,0,Cloudy,0,Winter
Clothing,Mumbai,07-27-2022,195,10,Sunny,1,Spring
Clothing,Bangalore,07-27-2022,87,0,Sunny,0,Autumn
Toys,Bangalore,07-27-2022,58,0,Rainy,0,Winter
Clothing,Bangalore,07-27-2022,25,10,Snowy,0,Autumn
Groceries,Bangalore,07-27-2022,241,0,Sunny,1,Summer
Groceries,Bangalore,07-27-2022,86,0,Snowy,1,Winter
Toys,Bangalore,07-27-2022,227,10,Sunny,1,Spring
Clothing,Bangalore,07-27-2022,163,5,Snowy,1,Spring
Toys,Bangalore,07-27-2022,419,20,Rainy,0,Winter
Toys,Bangalore,07-27-2022,338,20,Snowy,0,Spring
Toys,Bangalore,07-27-2022,23,5,Rainy,1,Autumn
Clothing,Bangalore,07-27-2022,18,10,Cloudy,1,Winter
Clothing,Bangalore,07-27-2022,144,10,Sunny,0,Winter
Toys,Bangalore,07-27-2022,105,10,Snowy,1,Autumn
Toys,Bangalore,07-27-2022,154,15,Sunny,0,Spring
Groceries,Delhi,07-28-2022,312,15,Cloudy,1,Spring
Groceries,Delhi,07-28-2022,20,0,Sunny,0,Winter
Clothing,Delhi,07-28-2022,183,0,Rainy,0,Summer
Toys,Delhi,07-28-2022,121,0,Cloudy,1,Spring
Clothing,Delhi,07-28-2022,9,15,Sunny,0,Spring
Clothing,Delhi,07-28-2022,121,0,Rainy,0,Spring
Clothing,Delhi,07-28-2022,447,0,Rainy,0,Summer
Toys,Delhi,07-28-2022,5,5,Snowy,0,Winter
Groceries,Delhi,07-28-2022,42,15,Snowy,1,Spring
Clothing,Delhi,07-28-2022,74,0,Cloudy,0,Autumn
Toys,Delhi,07-28-2022,120,0,Sunny,1,Autumn
Groceries,Mumbai,07-28-2022,435,10,Rainy,1,Summer
Toys,Mumbai,07-28-2022,232,20,Snowy,0,Spring
Groceries,Mumbai,07-28-2022,153,0,Sunny,1,Winter
Groceries,Mumbai,07-28-2022,106,0,Sunny,1,Summer
Groceries,Mumbai,07-28-2022,259,15,Sunny,1,Winter
Groceries,Mumbai,07-28-2022,4,20,Sunny,0,Spring
Groceries,Mumbai,07-28-2022,291,0,Rainy,0,Spring
Groceries,Mumbai,07-28-2022,197,15,Rainy,1,Summer
Groceries,Mumbai,07-28-2022,38,5,Snowy,0,Autumn
Toys,Mumbai,07-28-2022,24,10,Snowy,0,Autumn
Clothing,Bangalore,07-28-2022,63,10,Sunny,1,Autumn
Groceries,Bangalore,07-28-2022,103,5,Sunny,1,Summer
Toys,Bangalore,07-28-2022,95,10,Rainy,0,Spring
Clothing,Bangalore,07-28-2022,76,10,Sunny,1,Summer
Groceries,Bangalore,07-28-2022,230,10,Rainy,1,Winter
Groceries,Bangalore,07-28-2022,337,10,Snowy,0,Autumn
Clothing,Bangalore,07-28-2022,162,15,Sunny,1,Winter
Groceries,Bangalore,07-28-2022,215,5,Sunny,0,Winter
Clothing,Bangalore,07-28-2022,108,15,Rainy,1,Spring
Clothing,Bangalore,07-28-2022,82,20,Rainy,1,Summer
Toys,Bangalore,07-28-2022,211,15,Cloudy,0,Autumn
Groceries,Delhi,07-29-2022,177,0,Sunny,0,Autumn
Toys,Delhi,07-29-2022,56,5,Sunny,0,Winter
Toys,Delhi,07-29-2022,36,0,Cloudy,0,Summer
Groceries,Delhi,07-29-2022,160,0,Rainy,1,Autumn
Clothing,Delhi,07-29-2022,253,20,Snowy,1,Autumn
Clothing,Delhi,07-29-2022,185,20,Sunny,1,Winter
Clothing,Delhi,07-29-2022,211,15,Rainy,0,Autumn
Clothing,Delhi,07-29-2022,30,20,Snowy,1,Spring
Toys,Delhi,07-29-2022,158,15,Cloudy,0,Autumn
Clothing,Delhi,07-29-2022,141,0,Snowy,1,Spring
Toys,Delhi,07-29-2022,95,10,Rainy,0,Winter
Clothing,Delhi,07-29-2022,197,15,Rainy,0,Summer
Groceries,Delhi,07-29-2022,88,10,Cloudy,0,Summer
Clothing,Delhi,07-29-2022,135,20,Snowy,1,Summer
Clothing,Delhi,07-29-2022,67,5,Cloudy,0,Summer
Clothing,Mumbai,07-29-2022,67,10,Snowy,1,Spring
Groceries,Mumbai,07-29-2022,282,0,Cloudy,0,Winter
Toys,Mumbai,07-29-2022,213,20,Snowy,0,Winter
Toys,Mumbai,07-29-2022,223,10,Snowy,1,Autumn
Clothing,Mumbai,07-29-2022,2,5,Rainy,1,Autumn
Groceries,Mumbai,07-29-2022,141,15,Snowy,1,Winter
Toys,Mumbai,07-29-2022,34,15,Rainy,1,Autumn
Clothing,Mumbai,07-29-2022,98,0,Cloudy,0,Autumn
Clothing,Mumbai,07-29-2022,387,15,Rainy,1,Spring
Toys,Mumbai,07-29-2022,144,0,Rainy,0,Summer
Toys,Mumbai,07-29-2022,42,15,Snowy,1,Summer
Toys,Bangalore,07-29-2022,185,5,Cloudy,0,Spring
Clothing,Bangalore,07-29-2022,213,10,Cloudy,1,Spring
Groceries,Bangalore,07-29-2022,155,20,Snowy,1,Spring
Toys,Bangalore,07-29-2022,427,0,Cloudy,0,Winter
Groceries,Bangalore,07-29-2022,13,5,Cloudy,1,Autumn
Toys,Bangalore,07-29-2022,351,10,Rainy,0,Winter
Toys,Bangalore,07-29-2022,250,5,Cloudy,0,Summer
Groceries,Bangalore,07-29-2022,24,0,Snowy,1,Winter
Groceries,Bangalore,07-29-2022,97,0,Sunny,1,Spring
Groceries,Bangalore,07-29-2022,81,0,Cloudy,1,Summer
Groceries,Delhi,07-30-2022,202,20,Cloudy,0,Winter
Clothing,Delhi,07-30-2022,71,20,Sunny,0,Autumn
Toys,Delhi,07-30-2022,93,15,Snowy,0,Summer
Groceries,Delhi,07-30-2022,8,0,Cloudy,1,Spring
Groceries,Delhi,07-30-2022,283,0,Cloudy,1,Autumn
Toys,Delhi,07-30-2022,15,15,Sunny,0,Autumn
Toys,Delhi,07-30-2022,249,5,Snowy,0,Summer
Clothing,Delhi,07-30-2022,184,0,Cloudy,1,Spring
Toys,Delhi,07-30-2022,121,5,Snowy,0,Spring
Toys,Delhi,07-30-2022,91,0,Rainy,0,Winter
Toys,Delhi,07-30-2022,57,20,Sunny,1,Spring
Toys,Mumbai,07-30-2022,58,20,Cloudy,1,Autumn
Clothing,Mumbai,07-30-2022,144,20,Sunny,0,Autumn
Clothing,Mumbai,07-30-2022,192,0,Rainy,1,Autumn
Clothing,Mumbai,07-30-2022,127,10,Rainy,1,Summer
Toys,Mumbai,07-30-2022,7,10,Snowy,0,Spring
Toys,Mumbai,07-30-2022,101,0,Sunny,0,Spring
Toys,Mumbai,07-30-2022,354,5,Snowy,1,Summer
Groceries,Mumbai,07-30-2022,76,20,Rainy,0,Spring
Clothing,Mumbai,07-30-2022,252,10,Cloudy,0,Summer
Toys,Bangalore,07-30-2022,36,5,Sunny,1,Spring
Clothing,Bangalore,07-30-2022,99,15,Sunny,0,Winter
Clothing,Bangalore,07-30-2022,180,10,Snowy,0,Winter
Groceries,Bangalore,07-30-2022,50,10,Cloudy,1,Summer
Toys,Bangalore,07-30-2022,220,15,Sunny,0,Summer
Toys,Bangalore,07-30-2022,177,5,Sunny,0,Autumn
Clothing,Bangalore,07-30-2022,157,15,Cloudy,0,Spring
Clothing,Bangalore,07-30-2022,14,0,Cloudy,1,Spring
Clothing,Bangalore,07-30-2022,71,15,Snowy,0,Summer
Clothing,Bangalore,07-30-2022,189,5,Snowy,0,Summer
Toys,Bangalore,07-30-2022,81,10,Cloudy,0,Summer
Groceries,Bangalore,07-30-2022,204,20,Rainy,0,Spring
Groceries,Bangalore,07-30-2022,78,15,Rainy,0,Spring
Toys,Delhi,07-31-2022,240,15,Rainy,1,Summer
Toys,Delhi,07-31-2022,276,20,Sunny,0,Spring
Clothing,Delhi,07-31-2022,103,5,Snowy,0,Summer
Toys,Delhi,07-31-2022,208,15,Sunny,1,Autumn
Clothing,Delhi,07-31-2022,69,5,Rainy,0,Summer
Clothing,Delhi,07-31-2022,36,5,Sunny,0,Summer
Groceries,Delhi,07-31-2022,194,15,Sunny,1,Spring
Clothing,Delhi,07-31-2022,51,0,Cloudy,0,Winter
Groceries,Delhi,07-31-2022,31,10,Cloudy,0,Summer
Clothing,Mumbai,07-31-2022,98,15,Cloudy,1,Spring
Toys,Mumbai,07-31-2022,12,0,Rainy,0,Winter
Groceries,Mumbai,07-31-2022,39,0,Snowy,1,Autumn
Clothing,Mumbai,07-31-2022,208,5,Rainy,1,Summer
Clothing,Mumbai,07-31-2022,172,15,Sunny,1,Autumn
Toys,Mumbai,07-31-2022,45,10,Snowy,0,Autumn
Groceries,Mumbai,07-31-2022,46,0,Cloudy,1,Summer
Groceries,Mumbai,07-31-2022,69,5,Sunny,1,Summer
Groceries,Mumbai,07-31-2022,61,10,Sunny,0,Summer
Toys,Mumbai,07-31-2022,254,15,Cloudy,0,Winter
Clothing,Mumbai,07-31-2022,123,10,Rainy,1,Winter
Groceries,Mumbai,07-31-2022,74,0,Snowy,0,Autumn
Clothing,Mumbai,07-31-2022,135,0,Snowy,1,Spring
Groceries,Mumbai,07-31-2022,53,0,Cloudy,1,Autumn
Groceries,Bangalore,07-31-2022,177,10,Sunny,0,Summer
Toys,Bangalore,07-31-2022,7,15,Rainy,1,Winter
Clothing,Bangalore,07-31-2022,230,20,Snowy,0,Spring
Clothing,Bangalore,07-31-2022,74,0,Snowy,0,Summer
Toys,Bangalore,07-31-2022,130,5,Rainy,0,Summer
Toys,Bangalore,07-31-2022,93,10,Sunny,0,Winter
Clothing,Bangalore,07-31-2022,48,10,Sunny,1,Summer
Toys,Bangalore,07-31-2022,2,5,Sunny,1,Spring
Groceries,Bangalore,07-31-2022,148,15,Snowy,0,Winter
Clothing,Bangalore,07-31-2022,200,5,Sunny,1,Summer
Clothing,Bangalore,07-31-2022,126,15,Rainy,0,Summer
Clothing,Bangalore,07-31-2022,77,15,Cloudy,0,Spring
Groceries,Bangalore,07-31-2022,5,15,Snowy,0,Autumn
Toys,Bangalore,07-31-2022,234,0,Rainy,0,Summer
Groceries,Delhi,08-01-2022,129,20,Snowy,1,Summer
Toys,Delhi,08-01-2022,144,5,Sunny,0,Autumn
Groceries,Delhi,08-01-2022,128,0,Snowy,1,Spring
Toys,Delhi,08-01-2022,66,10,Cloudy,1,Winter
Clothing,Delhi,08-01-2022,24,5,Sunny,0,Spring
Clothing,Delhi,08-01-2022,48,5,Snowy,0,Autumn
Toys,Delhi,08-01-2022,12,20,Cloudy,0,Spring
Clothing,Delhi,08-01-2022,111,15,Snowy,1,Spring
Toys,Delhi,08-01-2022,215,10,Sunny,0,Spring
Toys,Delhi,08-01-2022,80,20,Cloudy,0,Winter
Toys,Mumbai,08-01-2022,76,15,Rainy,1,Summer
Toys,Mumbai,08-01-2022,4,0,Cloudy,0,Autumn
Groceries,Mumbai,08-01-2022,171,10,Snowy,0,Autumn
Groceries,Mumbai,08-01-2022,98,15,Snowy,0,Autumn
Groceries,Mumbai,08-01-2022,49,10,Cloudy,0,Spring
Toys,Mumbai,08-01-2022,77,10,Rainy,0,Summer
Groceries,Mumbai,08-01-2022,128,5,Sunny,0,Autumn
Toys,Mumbai,08-01-2022,101,10,Sunny,1,Winter
Groceries,Bangalore,08-01-2022,238,0,Rainy,0,Autumn
Clothing,Bangalore,08-01-2022,75,20,Rainy,1,Winter
Clothing,Bangalore,08-01-2022,117,10,Cloudy,1,Autumn
Clothing,Bangalore,08-01-2022,34,15,Snowy,0,Spring
Groceries,Bangalore,08-01-2022,97,15,Sunny,1,Spring
Clothing,Bangalore,08-01-2022,70,0,Rainy,1,Summer
Toys,Bangalore,08-01-2022,40,10,Rainy,0,Spring
Groceries,Bangalore,08-01-2022,14,0,Snowy,0,Spring
Toys,Bangalore,08-01-2022,51,10,Snowy,0,Summer
Toys,Bangalore,08-01-2022,16,10,Rainy,1,Autumn
Toys,Bangalore,08-01-2022,211,15,Rainy,1,Winter
Clothing,Bangalore,08-01-2022,112,20,Rainy,0,Spring
Clothing,Bangalore,08-01-2022,54,20,Snowy,0,Autumn
Toys,Delhi,08-02-2022,157,20,Rainy,0,Winter
Toys,Delhi,08-02-2022,19,5,Sunny,0,Winter
Groceries,Delhi,08-02-2022,53,5,Cloudy,0,Winter
Groceries,Delhi,08-02-2022,225,5,Sunny,0,Autumn
Toys,Delhi,08-02-2022,250,5,Snowy,0,Winter
Clothing,Delhi,08-02-2022,59,10,Rainy,1,Spring
Groceries,Delhi,08-02-2022,225,0,Rainy,1,Autumn
Clothing,Delhi,08-02-2022,199,20,Rainy,0,Autumn
Clothing,Delhi,08-02-2022,249,10,Cloudy,1,Autumn
Groceries,Delhi,08-02-2022,75,0,Rainy,0,Autumn
Clothing,Delhi,08-02-2022,18,0,Snowy,1,Autumn
Toys,Mumbai,08-02-2022,78,10,Cloudy,0,Spring
Groceries,Mumbai,08-02-2022,133,0,Snowy,0,Spring
Toys,Mumbai,08-02-2022,50,5,Cloudy,1,Winter
Groceries,Mumbai,08-02-2022,217,5,Sunny,0,Autumn
Clothing,Mumbai,08-02-2022,308,10,Rainy,0,Spring
Groceries,Mumbai,08-02-2022,170,5,Sunny,0,Spring
Clothing,Mumbai,08-02-2022,15,20,Cloudy,0,Winter
Clothing,Mumbai,08-02-2022,92,5,Snowy,0,Winter
Groceries,Mumbai,08-02-2022,2,0,Rainy,0,Summer
Groceries,Mumbai,08-02-2022,77,10,Cloudy,1,Spring
Groceries,Mumbai,08-02-2022,334,10,Snowy,0,Autumn
Toys,Mumbai,08-02-2022,32,20,Snowy,0,Summer
Clothing,Mumbai,08-02-2022,1,0,Sunny,0,Summer
Toys,Mumbai,08-02-2022,123,0,Sunny,1,Summer
Groceries,Bangalore,08-02-2022,54,5,Rainy,0,Autumn
Clothing,Bangalore,08-02-2022,58,15,Rainy,0,Summer
Groceries,Bangalore,08-02-2022,0,10,Sunny,1,Summer
Clothing,Bangalore,08-02-2022,243,20,Cloudy,1,Spring
Toys,Bangalore,08-02-2022,47,10,Cloudy,0,Autumn
Groceries,Bangalore,08-02-2022,6,10,Snowy,0,Summer
Toys,Bangalore,08-02-2022,242,0,Rainy,0,Summer
Groceries,Bangalore,08-02-2022,7,0,Rainy,1,Spring
Toys,Bangalore,08-02-2022,179,15,Rainy,1,Autumn
Toys,Bangalore,08-02-2022,350,0,Snowy,1,Spring
Clothing,Bangalore,08-02-2022,25,20,Sunny,1,Spring
Toys,Bangalore,08-02-2022,202,5,Snowy,1,Winter
Groceries,Bangalore,08-02-2022,94,5,Snowy,1,Spring
Clothing,Bangalore,08-02-2022,23,5,Cloudy,1,Autumn
Clothing,Delhi,08-03-2022,224,20,Snowy,1,Autumn
Toys,Delhi,08-03-2022,155,0,Sunny,0,Summer
Toys,Delhi,08-03-2022,18,0,Cloudy,1,Spring
Clothing,Delhi,08-03-2022,132,0,Rainy,1,Summer
Toys,Delhi,08-03-2022,159,20,Snowy,0,Autumn
Toys,Delhi,08-03-2022,68,15,Cloudy,1,Summer
Clothing,Delhi,08-03-2022,79,5,Snowy,1,Winter
Groceries,Delhi,08-03-2022,121,0,Snowy,0,Spring
Groceries,Delhi,08-03-2022,104,10,Sunny,1,Summer
Toys,Mumbai,08-03-2022,12,0,Rainy,1,Winter
Clothing,Mumbai,08-03-2022,45,20,Rainy,0,Summer
Clothing,Mumbai,08-03-2022,122,5,Snowy,1,Spring
Groceries,Mumbai,08-03-2022,95,5,Sunny,1,Spring
Toys,Mumbai,08-03-2022,352,20,Cloudy,0,Spring
Groceries,Mumbai,08-03-2022,88,0,Sunny,1,Winter
Clothing,Mumbai,08-03-2022,124,10,Sunny,0,Summer
Toys,Mumbai,08-03-2022,370,15,Rainy,1,Spring
Clothing,Mumbai,08-03-2022,11,0,Snowy,1,Winter
Toys,Mumbai,08-03-2022,139,20,Rainy,0,Spring
Groceries,Mumbai,08-03-2022,129,15,Sunny,0,Winter
Clothing,Bangalore,08-03-2022,74,5,Snowy,0,Winter
Groceries,Bangalore,08-03-2022,215,10,Rainy,1,Spring
Toys,Bangalore,08-03-2022,7,10,Rainy,0,Summer
Groceries,Bangalore,08-03-2022,148,10,Rainy,0,Summer
Clothing,Bangalore,08-03-2022,28,5,Cloudy,0,Summer
Clothing,Bangalore,08-03-2022,55,15,Cloudy,0,Summer
Clothing,Bangalore,08-03-2022,215,20,Snowy,1,Spring
Clothing,Bangalore,08-03-2022,51,0,Sunny,1,Winter
Clothing,Bangalore,08-03-2022,135,15,Cloudy,1,Winter
Clothing,Bangalore,08-03-2022,189,15,Rainy,1,Autumn
Clothing,Bangalore,08-03-2022,37,5,Cloudy,1,Autumn
Groceries,Bangalore,08-03-2022,272,0,Sunny,1,Winter
Toys,Delhi,08-04-2022,276,15,Cloudy,0,Spring
Clothing,Delhi,08-04-2022,39,10,Rainy,0,Summer
Groceries,Delhi,08-04-2022,62,20,Sunny,0,Summer
Toys,Delhi,08-04-2022,92,15,Sunny,1,Autumn
Clothing,Delhi,08-04-2022,274,20,Cloudy,1,Summer
Toys,Delhi,08-04-2022,427,20,Sunny,0,Spring
Toys,Delhi,08-04-2022,89,10,Sunny,1,Spring
Groceries,Delhi,08-04-2022,76,5,Cloudy,0,Winter
Toys,Delhi,08-04-2022,172,10,Sunny,1,Autumn
Groceries,Delhi,08-04-2022,3,5,Cloudy,1,Summer
Clothing,Delhi,08-04-2022,18,15,Cloudy,0,Winter
Toys,Mumbai,08-04-2022,2,15,Rainy,0,Autumn
Toys,Mumbai,08-04-2022,200,0,Sunny,1,Autumn
Toys,Mumbai,08-04-2022,8,10,Snowy,0,Autumn
Toys,Mumbai,08-04-2022,34,10,Sunny,1,Summer
Toys,Mumbai,08-04-2022,20,15,Cloudy,0,Spring
Groceries,Mumbai,08-04-2022,35,20,Rainy,0,Summer
Toys,Mumbai,08-04-2022,371,20,Sunny,0,Winter
Clothing,Mumbai,08-04-2022,101,5,Cloudy,1,Autumn
Groceries,Mumbai,08-04-2022,148,10,Snowy,1,Autumn
Groceries,Mumbai,08-04-2022,33,20,Rainy,1,Autumn
Toys,Bangalore,08-04-2022,73,5,Sunny,0,Spring
Clothing,Bangalore,08-04-2022,110,10,Rainy,0,Winter
Toys,Bangalore,08-04-2022,392,10,Snowy,0,Summer
Toys,Bangalore,08-04-2022,84,15,Sunny,0,Winter
Groceries,Bangalore,08-04-2022,142,15,Rainy,0,Winter
Groceries,Bangalore,08-04-2022,271,10,Cloudy,0,Spring
Toys,Bangalore,08-04-2022,394,10,Cloudy,1,Winter
Clothing,Bangalore,08-04-2022,222,5,Cloudy,0,Winter
Clothing,Bangalore,08-04-2022,158,15,Cloudy,1,Autumn
Toys,Bangalore,08-04-2022,111,20,Sunny,1,Winter
Clothing,Bangalore,08-04-2022,123,20,Snowy,1,Summer
Groceries,Bangalore,08-04-2022,203,15,Cloudy,0,Autumn
Groceries,Delhi,08-05-2022,156,5,Snowy,0,Summer
Clothing,Delhi,08-05-2022,30,0,Snowy,0,Autumn
Clothing,Delhi,08-05-2022,182,10,Cloudy,1,Winter
Groceries,Delhi,08-05-2022,209,10,Rainy,1,Summer
Groceries,Delhi,08-05-2022,70,15,Cloudy,0,Autumn
Toys,Delhi,08-05-2022,378,5,Cloudy,1,Summer
Toys,Delhi,08-05-2022,274,0,Rainy,1,Summer
Toys,Delhi,08-05-2022,230,15,Rainy,0,Spring
Groceries,Delhi,08-05-2022,196,5,Snowy,1,Spring
Clothing,Delhi,08-05-2022,224,20,Sunny,1,Summer
Toys,Delhi,08-05-2022,12,10,Snowy,1,Summer
Toys,Delhi,08-05-2022,18,5,Sunny,0,Winter
Groceries,Delhi,08-05-2022,235,5,Snowy,1,Spring
Groceries,Mumbai,08-05-2022,299,20,Sunny,1,Winter
Toys,Mumbai,08-05-2022,65,5,Snowy,0,Autumn
Groceries,Mumbai,08-05-2022,203,10,Sunny,0,Winter
Clothing,Mumbai,08-05-2022,194,10,Snowy,0,Spring
Groceries,Mumbai,08-05-2022,79,10,Rainy,1,Summer
Toys,Mumbai,08-05-2022,101,10,Cloudy,0,Summer
Clothing,Mumbai,08-05-2022,17,15,Cloudy,0,Spring
Clothing,Mumbai,08-05-2022,262,0,Snowy,1,Autumn
Groceries,Mumbai,08-05-2022,152,20,Snowy,1,Spring
Clothing,Mumbai,08-05-2022,3,15,Cloudy,1,Spring
Toys,Mumbai,08-05-2022,133,10,Sunny,1,Winter
Groceries,Bangalore,08-05-2022,181,20,Sunny,1,Winter
Toys,Bangalore,08-05-2022,438,10,Sunny,0,Spring
Toys,Bangalore,08-05-2022,76,20,Cloudy,1,Winter
Clothing,Bangalore,08-05-2022,132,15,Snowy,0,Summer
Toys,Bangalore,08-05-2022,172,20,Sunny,1,Winter
Toys,Bangalore,08-05-2022,278,15,Cloudy,1,Autumn
Toys,Bangalore,08-05-2022,459,0,Sunny,0,Spring
Groceries,Bangalore,08-05-2022,130,5,Sunny,0,Winter
Toys,Bangalore,08-05-2022,124,20,Sunny,1,Spring
Toys,Bangalore,08-05-2022,36,10,Snowy,1,Summer
Groceries,Bangalore,08-05-2022,121,10,Cloudy,1,Autumn
Toys,Bangalore,08-05-2022,7,15,Cloudy,1,Autumn
Clothing,Delhi,08-06-2022,33,5,Rainy,1,Winter
Clothing,Delhi,08-06-2022,212,0,Sunny,0,Winter
Toys,Delhi,08-06-2022,1,5,Rainy,1,Spring
Groceries,Delhi,08-06-2022,173,0,Snowy,0,Winter
Toys,Delhi,08-06-2022,143,0,Cloudy,1,Spring
Clothing,Delhi,08-06-2022,422,0,Rainy,1,Summer
Toys,Delhi,08-06-2022,13,10,Sunny,0,Winter
Toys,Delhi,08-06-2022,74,20,Cloudy,0,Summer
Clothing,Delhi,08-06-2022,37,0,Rainy,0,Summer
Clothing,Delhi,08-06-2022,301,5,Rainy,0,Summer
Toys,Delhi,08-06-2022,53,5,Cloudy,0,Winter
Clothing,Delhi,08-06-2022,68,0,Cloudy,0,Winter
Toys,Mumbai,08-06-2022,29,5,Snowy,0,Autumn
Toys,Mumbai,08-06-2022,387,5,Cloudy,0,Autumn
Toys,Mumbai,08-06-2022,1,10,Snowy,0,Spring
Toys,Mumbai,08-06-2022,6,5,Sunny,1,Summer
Groceries,Mumbai,08-06-2022,101,0,Snowy,0,Summer
Groceries,Mumbai,08-06-2022,16,5,Snowy,1,Winter
Clothing,Mumbai,08-06-2022,33,0,Rainy,1,Autumn
Groceries,Mumbai,08-06-2022,55,10,Cloudy,0,Autumn
Toys,Mumbai,08-06-2022,5,15,Cloudy,1,Autumn
Clothing,Mumbai,08-06-2022,33,5,Cloudy,1,Summer
Toys,Mumbai,08-06-2022,39,0,Rainy,1,Winter
Groceries,Bangalore,08-06-2022,247,5,Rainy,0,Autumn
Clothing,Bangalore,08-06-2022,9,20,Rainy,0,Autumn
Toys,Bangalore,08-06-2022,299,20,Snowy,0,Winter
Toys,Bangalore,08-06-2022,149,10,Snowy,0,Spring
Groceries,Bangalore,08-06-2022,199,15,Cloudy,0,Summer
Toys,Bangalore,08-06-2022,273,0,Snowy,0,Autumn
Groceries,Bangalore,08-06-2022,139,5,Snowy,1,Autumn
Clothing,Bangalore,08-06-2022,484,5,Cloudy,0,Summer
Clothing,Bangalore,08-06-2022,74,0,Sunny,1,Autumn
Clothing,Bangalore,08-06-2022,190,5,Snowy,0,Spring
Clothing,Bangalore,08-06-2022,51,20,Snowy,0,Winter
Groceries,Delhi,08-07-2022,105,20,Cloudy,0,Winter
Clothing,Delhi,08-07-2022,197,0,Snowy,0,Summer
Toys,Delhi,08-07-2022,124,20,Snowy,1,Autumn
Groceries,Delhi,08-07-2022,301,5,Snowy,0,Autumn
Toys,Delhi,08-07-2022,11,5,Sunny,0,Winter
Toys,Delhi,08-07-2022,70,10,Snowy,0,Spring
Clothing,Delhi,08-07-2022,83,0,Cloudy,1,Autumn
Groceries,Delhi,08-07-2022,1,5,Cloudy,0,Autumn
Toys,Delhi,08-07-2022,283,0,Snowy,1,Spring
Groceries,Delhi,08-07-2022,66,10,Rainy,1,Autumn
Clothing,Mumbai,08-07-2022,44,20,Sunny,0,Winter
Groceries,Mumbai,08-07-2022,131,20,Snowy,0,Summer
Toys,Mumbai,08-07-2022,207,5,Cloudy,1,Summer
Toys,Mumbai,08-07-2022,36,10,Rainy,1,Summer
Clothing,Mumbai,08-07-2022,112,5,Cloudy,0,Summer
Toys,Mumbai,08-07-2022,278,20,Cloudy,0,Spring
Toys,Mumbai,08-07-2022,8,20,Cloudy,0,Autumn
Toys,Mumbai,08-07-2022,193,10,Snowy,0,Spring
Clothing,Mumbai,08-07-2022,8,0,Sunny,1,Summer
Groceries,Mumbai,08-07-2022,378,15,Rainy,0,Autumn
Toys,Mumbai,08-07-2022,22,20,Snowy,1,Spring
Groceries,Mumbai,08-07-2022,214,20,Cloudy,1,Summer
